POSIX,source,app,x_x0,y_y0,t_t0,rstart,rstop
1509048437,3,1,0,0,3,,
1509050336,70,1,0,0,2,,
1509051525,99,1,0,0,4,,
1509055672,34,1,0,0,1,,
1509092327,74,1,0,0,2,,
1509092683,4,1,0,0,4,,
1509093400,56,1,0,0,2,,
1509097403,52,1,0,0,0,,
1509098830,35,1,0,0,2,,
1509101098,118,1,0,0,0,,
1509101693,34,1,0,0,6,,
1509103372,97,1,0,0,0,,
1509106575,127,1,0,0,2,,
1509108158,118,1,0,0,4,,
1509111106,116,1,0,0,1,,
1509115609,4,1,0,0,3,,
1509115778,85,1,0,0,6,,
1509118682,3,1,0,0,2,,
1509118934,10,1,0,0,1,,
1509121529,95,1,0,0,0,,
1509126679,6,1,0,0,1,,
1509131511,12,1,0,0,1,,
1509131703,51,1,0,0,1,,
1509133641,53,1,0,0,1,,
1509136647,80,1,0,0,3,,
1509137172,6,1,0,0,1,,
1509137380,45,1,0,0,1,,
1509145040,48,1,0,0,0,,
1509183249,58,1,0,0,3,,
1509184468,26,1,0,0,5,,
1509185028,37,1,0,0,6,,
1509187121,54,1,0,0,0,,
1509190525,121,1,0,0,2,,
1509191535,7,1,0,0,0,,
1509192464,12,1,0,0,2,,
1509196700,2,1,0,0,5,,
1509199599,16,1,0,0,4,,
1509199840,63,1,0,0,0,,
1509201073,110,1,0,0,0,,
1509201929,4,1,0,0,6,,
1509203028,9,1,0,0,3,,
1509208066,35,1,0,0,6,,
1509210390,96,1,0,0,6,,
1509220268,99,1,0,0,1,,
1509221683,3,1,0,0,7,,
1509222217,102,1,0,0,1,,
1509223392,122,1,0,0,1,,
1509225753,122,1,0,0,6,,
1509231320,54,1,0,0,0,,
1509267301,76,1,0,0,2,,
1509269322,17,1,0,0,6,,
1509271345,101,1,0,0,5,,
1509272238,82,1,0,0,3,,
1509275019,71,1,0,0,0,,
1509277323,124,1,0,0,1,,
1509280566,117,1,0,0,5,,
1509281636,104,1,0,0,2,,
1509285194,55,1,0,0,1,,
1509286310,73,1,0,0,0,,
1509288146,116,1,0,0,1,,
1509292205,3,1,0,0,0,,
1509296171,67,1,0,0,1,,
1509299634,29,1,0,0,2,,
1509305197,72,1,0,0,1,,
1509310665,73,1,0,0,6,,
1509312621,72,1,0,0,1,,
1509312660,14,1,0,0,1,,
1509312897,37,1,0,0,0,,
1509314288,98,1,0,0,1,,
1509316481,117,1,0,0,0,,
1509355636,28,1,0,0,0,,
1509358110,34,1,0,0,1,,
1509363679,74,1,0,0,5,,
1509366792,16,1,0,0,2,,
1509368182,115,1,0,0,0,,
1509369244,52,1,0,0,1,,
1509372915,104,1,0,0,1,,
1509375481,34,1,0,0,5,,
1509381531,78,1,0,0,4,,
1509382042,98,1,0,0,2,,
1509383038,101,1,0,0,2,,
1509386401,7,1,0,0,3,,
1509389935,89,1,0,0,2,,
1509390577,126,1,0,0,0,,
1509395455,52,1,0,0,1,,
1509402442,87,1,0,0,1,,
1509403064,19,1,0,0,0,,
1509437353,12,1,0,0,2,,
1509437887,112,1,0,0,1,,
1509439300,112,1,0,0,6,,
1509444132,127,1,0,0,1,,
1509446575,28,1,0,0,4,,
1509448244,8,1,0,0,1,,
1509448268,95,1,0,0,1,,
1509448537,68,1,0,0,0,,
1509451821,25,1,0,0,2,,
1509452565,112,1,0,0,3,,
1509456762,116,1,0,0,0,,
1509458893,110,1,0,0,0,,
1509473952,19,1,0,0,4,,
1509480306,39,1,0,0,1,,
1509485103,52,1,0,0,1,,
1509487865,72,1,0,0,0,,
1509490220,118,1,0,0,1,,
